"bedrock","zs","zb","depth","height","velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
-374.1,0,0,435.13,22.901,660.74,-2.7949,0,1.0541e+06,-351.2,0
-374.21,0,0,430.54,22.66,671.03,-2.8391,0,1.0542e+06,-351.55,0
-374.31,0,0,426.15,22.429,680.25,-3.4101,0,1.0543e+06,-351.88,0
-374.42,0,0,422.13,22.217,693.82,-2.9913,0,1.0544e+06,-352.2,0
-374.52,0,0,418.52,22.028,704.92,-5.2056,0,1.0545e+06,-352.49,0
-374.62,0,0,413.53,21.765,722.5,-1.4618,0,1.0546e+06,-352.86,0
-376.14,0,0,390.78,20.567,775.61,1.3525,0,1.056e+06,-353.22,0
-377.71,0,0,383.16,20.166,784.72,6.9909,0,1.0575e+06,-343.37,0
-379.34,0,0,376.34,19.807,802.05,1.81,0,1.0591e+06,-335.63,0
-381.03,0,0,369.36,19.44,818.5,2.6578,0,1.0607e+06,-331.01,0
-382.79,0,0,363.31,19.121,833.27,2.9792,0,1.0624e+06,-324.99,0
-384.62,0,0,357.41,18.811,848.46,2.1845,0,1.0642e+06,-319.71,0
-386.52,0,0,351.82,18.517,863.48,2.2897,0,1.066e+06,-314.85,0
-388.49,0,0,346.51,18.237,878.23,2.1101,0,1.0679e+06,-310.02,0
-390.54,0,0,341.43,17.97,892.97,1.9347,0,1.0699e+06,-305.49,0
-392.67,0,0,336.57,17.714,907.59,1.8431,0,1.0719e+06,-301.15,0
-394.88,0,0,331.92,17.469,922.15,1.7169,0,1.0741e+06,-296.98,0
-397.17,0,0,327.45,17.234,936.67,1.6129,0,1.0763e+06,-292.98,0
-399.56,0,0,323.15,17.008,951.15,1.5179,0,1.0786e+06,-289.14,0
-402.03,0,0,319.02,16.79,965.61,1.4266,0,1.081e+06,-285.43,0
-404.61,0,0,315.03,16.581,980.07,1.344,0,1.0834e+06,-281.87,0
-407.28,0,0,311.18,16.378,994.54,1.2666,0,1.086e+06,-278.43,0
-410.05,0,0,307.47,16.183,1009,1.1945,0,1.0887e+06,-275.11,0
-412.93,0,0,303.88,15.994,1023.6,1.1273,0,1.0915e+06,-271.89,0
-415.93,0,0,300.41,15.811,1038.1,1.0645,0,1.0943e+06,-268.79,0
-419.03,0,0,297.05,15.634,1052.8,1.0058,0,1.0973e+06,-265.78,0
-422.26,0,0,293.79,15.463,1067.4,0.95076,0,1.1004e+06,-262.86,0
-425.62,0,0,290.63,15.296,1082.2,0.89913,0,1.1037e+06,-260.04,0
-429.1,0,0,287.57,15.135,1097.1,0.85062,0,1.107e+06,-257.3,0
-432.72,0,0,284.6,14.979,1112,0.80501,0,1.1105e+06,-254.64,0
-436.48,0,0,281.71,14.827,1127.1,0.76207,0,1.1141e+06,-252.06,0
-440.38,0,0,278.91,14.679,1142.2,0.72161,0,1.1179e+06,-249.55,0
-444.43,0,0,276.19,14.536,1157.5,0.68345,0,1.1218e+06,-247.11,0
-448.64,0,0,273.54,14.397,1173,0.64742,0,1.1259e+06,-244.75,0
-453.02,0,0,270.97,14.261,1188.5,0.61338,0,1.1301e+06,-242.44,0
-457.56,0,0,268.46,14.13,1204.3,0.58119,0,1.1344e+06,-240.2,0
-462.28,0,0,266.03,14.002,1220.1,0.55074,0,1.139e+06,-238.03,0
-467.18,0,0,263.66,13.877,1236.2,0.5219,0,1.1437e+06,-235.91,0
-472.27,0,0,261.36,13.756,1252.4,0.49458,0,1.1486e+06,-233.85,0
-477.55,0,0,259.11,13.638,1268.9,0.46868,0,1.1537e+06,-231.84,0
-483.04,0,0,256.93,13.523,1285.5,0.44412,0,1.159e+06,-229.89,0
-488.75,0,0,254.81,13.411,1302.4,0.42081,0,1.1645e+06,-227.99,0
-494.67,0,0,252.74,13.302,1319.5,0.39867,0,1.1702e+06,-226.14,0
-500.82,0,0,250.73,13.196,1336.8,0.37765,0,1.1761e+06,-224.34,0
-507.21,0,0,248.78,13.093,1354.4,0.35767,0,1.1823e+06,-222.59,0
-513.85,0,0,246.87,12.993,1372.2,0.33868,0,1.1887e+06,-220.89,0
-520.74,0,0,245.02,12.896,1390.3,0.32062,0,1.1953e+06,-219.23,0
-527.9,0,0,243.22,12.801,1408.7,0.30345,0,1.2022e+06,-217.62,0
-535.34,0,0,241.47,12.709,1427.3,0.2871,0,1.2094e+06,-216.05,0
-543.06,0,0,239.76,12.619,1446.3,0.27155,0,1.2168e+06,-214.53,0
-551.08,0,0,238.11,12.532,1465.6,0.25674,0,1.2246e+06,-213.04,0
-559.42,0,0,236.5,12.447,1485.3,0.24265,0,1.2326e+06,-211.6,0
-568.07,0,0,234.94,12.365,1505.3,0.22922,0,1.2409e+06,-210.21,0
-577.06,0,0,233.42,12.285,1525.6,0.21644,0,1.2496e+06,-208.85,0
-586.4,0,0,231.94,12.207,1546.4,0.20426,0,1.2586e+06,-207.53,0
-596.09,0,0,230.51,12.132,1567.6,0.19267,0,1.2679e+06,-206.25,0
-606.17,0,0,229.12,12.059,1589.1,0.18162,0,1.2776e+06,-205,0
-616.63,0,0,227.77,11.988,1611.1,0.17109,0,1.2877e+06,-203.8,0
-627.49,0,0,226.47,11.919,1633.6,0.16107,0,1.2982e+06,-202.63,0
-638.78,0,0,225.2,11.853,1656.5,0.15151,0,1.309e+06,-201.5,0
-650.5,0,0,223.98,11.788,1680,0.14242,0,1.3203e+06,-200.4,0
-662.67,0,0,222.79,11.726,1703.9,0.13375,0,1.3321e+06,-199.34,0
-675.32,0,0,221.65,11.666,1728.4,0.1255,0,1.3442e+06,-198.31,0
-688.45,0,0,220.54,11.607,1753.4,0.11764,0,1.3569e+06,-197.32,0
-702.1,0,0,219.46,11.551,1779.1,0.11016,0,1.37e+06,-196.36,0
-716.26,0,0,218.43,11.496,1805.3,0.10304,0,1.3837e+06,-195.44,0
-730.98,0,0,217.43,11.444,1832.2,0.096266,0,1.3979e+06,-194.54,0
-746.27,0,0,216.47,11.393,1859.7,0.08982,0,1.4126e+06,-193.68,0
-762.14,0,0,215.54,11.344,1888,0.083689,0,1.4279e+06,-192.85,0
-778.63,0,0,214.65,11.297,1916.9,0.07786,0,1.4438e+06,-192.05,0
-795.76,0,0,213.79,11.252,1946.6,0.072319,0,1.4603e+06,-191.28,0
-813.55,0,0,212.96,11.208,1977.1,0.067056,0,1.4774e+06,-190.54,0
-832.02,0,0,212.16,11.167,2008.4,0.062057,0,1.4952e+06,-189.83,0
-851.21,0,0,211.4,11.126,2040.6,0.057312,0,1.5137e+06,-189.15,0
-871.15,0,0,210.67,11.088,2073.7,0.05281,0,1.5329e+06,-188.5,0
-891.85,0,0,209.97,11.051,2107.6,0.04854,0,1.5528e+06,-187.87,0
-913.35,0,0,209.3,11.016,2142.6,0.044494,0,1.5736e+06,-187.27,0
-935.69,0,0,208.66,10.982,2178.6,0.040661,0,1.5951e+06,-186.7,0
-958.88,0,0,208.05,10.95,2215.6,0.037032,0,1.6174e+06,-186.15,0
-982.98,0,0,207.46,10.919,2253.7,0.0336,0,1.6406e+06,-185.63,0
-1008,0,0,206.91,10.89,2293,0.030355,0,1.6647e+06,-185.13,0
-1034,0,0,206.38,10.862,2333.5,0.027289,0,1.6898e+06,-184.65,0
-1061,0,0,205.87,10.835,2375.2,0.024394,0,1.7158e+06,-184.2,0
-1089,0,0,205.39,10.81,2418.2,0.021674,0,1.7428e+06,-183.77,0
-1118.2,0,0,204.94,10.786,2462.6,0.019007,0,1.7709e+06,-183.37,0
-1148.4,0,0,204.51,10.764,2508.4,0.017114,0,1.8e+06,-182.98,0
720,0,0,3330.3,370.03,0,-0.023738,0,0,1090,0
677.37,0,0,3339.3,371.04,2.7829,-0.026596,0,41069,1048.4,0
636.33,0,0,3334.1,370.45,5.5304,-0.030798,0,80609,1006.8,0
596.81,0,0,3322.2,369.13,8.3011,-0.034252,0,1.1868e+05,965.94,0
558.77,0,0,3306.1,367.34,10.942,-0.036769,0,1.5533e+05,926.11,0
522.14,0,0,3286.1,365.12,13.56,-0.040035,0,1.9062e+05,887.25,0
486.87,0,0,3263.5,362.61,16.103,-0.043005,0,2.246e+05,849.48,0
452.92,0,0,3238.3,359.81,18.633,-0.046156,0,2.5731e+05,812.72,0
420.22,0,0,3211.3,356.81,21.108,-0.049212,0,2.888e+05,777.04,0
388.75,0,0,3182.6,353.62,23.577,-0.052385,0,3.1912e+05,742.37,0
358.45,0,0,3152.5,350.28,26.004,-0.055485,0,3.4832e+05,708.73,0
329.27,0,0,3121.2,346.8,28.429,-0.058702,0,3.7642e+05,676.07,0
301.18,0,0,3089,343.22,30.825,-0.061858,0,4.0349e+05,644.4,0
274.14,0,0,3055.8,339.53,33.221,-0.065132,0,4.2954e+05,613.67,0
248.1,0,0,3021.9,335.77,35.597,-0.068361,0,4.5463e+05,583.87,0
223.03,0,0,2987.3,331.93,37.977,-0.071706,0,4.7878e+05,554.96,0
198.89,0,0,2952.3,328.03,40.345,-0.075025,0,5.0203e+05,526.92,0
175.65,0,0,2916.7,324.08,42.72,-0.078455,0,5.2442e+05,499.73,0
153.28,0,0,2880.7,320.08,45.09,-0.081882,0,5.4597e+05,473.36,0
131.74,0,0,2844.4,316.05,47.468,-0.085415,0,5.6673e+05,447.79,0
111,0,0,2807.9,311.99,49.849,-0.088966,0,5.8671e+05,422.98,0
91.031,0,0,2771.1,307.9,52.242,-0.092621,0,6.0594e+05,398.93,0
71.806,0,0,2734.1,303.79,54.642,-0.096315,0,6.2446e+05,375.59,0
53.296,0,0,2697,299.66,57.058,-0.10011,0,6.423e+05,352.96,0
35.475,0,0,2659.7,295.53,59.486,-0.10397,0,6.5947e+05,331,0
18.318,0,0,2622.4,291.38,61.933,-0.10793,0,6.7599e+05,309.7,0
1.7983,0,0,2585.1,287.23,64.399,-0.11197,0,6.9191e+05,289.03,0
-14.106,0,0,2547.7,283.08,66.887,-0.11612,0,7.0723e+05,268.97,0
-29.419,0,0,2510.3,278.93,69.398,-0.12037,0,7.2198e+05,249.51,0
-44.162,0,0,2473,274.78,71.936,-0.12474,0,7.3619e+05,230.61,0
-58.356,0,0,2435.7,270.63,74.501,-0.12922,0,7.4986e+05,212.27,0
-72.022,0,0,2398.4,266.49,77.098,-0.13383,0,7.6303e+05,194.47,0
-85.18,0,0,2361.2,262.36,79.729,-0.13858,0,7.757e+05,177.18,0
-97.848,0,0,2324.1,258.24,82.395,-0.14347,0,7.8791e+05,160.39,0
-110.04,0,0,2287.1,254.12,85.1,-0.14852,0,7.9966e+05,144.08,0
-121.79,0,0,2250.2,250.02,87.847,-0.15373,0,8.1097e+05,128.23,0
-133.09,0,0,2213.4,245.93,90.638,-0.15912,0,8.2186e+05,112.84,0
-143.98,0,0,2176.7,241.86,93.477,-0.1647,0,8.3235e+05,97.877,0
-154.46,0,0,2140.1,237.79,96.367,-0.17047,0,8.4245e+05,83.334,0
-164.55,0,0,2103.7,233.74,99.311,-0.17646,0,8.5217e+05,69.194,0
-174.26,0,0,2067.4,229.71,102.31,-0.18268,0,8.6153e+05,55.444,0
-183.62,0,0,2031.2,225.69,105.38,-0.18914,0,8.7054e+05,42.069,0
-192.62,0,0,1995.1,221.68,108.51,-0.19587,0,8.7921e+05,29.057,0
-201.29,0,0,1959.2,217.69,111.71,-0.20287,0,8.8756e+05,16.394,0
-209.64,0,0,1923.4,213.71,114.99,-0.21018,0,8.9561e+05,4.0673,0
-217.68,0,0,1887.7,209.74,118.34,-0.21781,0,9.0335e+05,-7.9349,0
-225.41,0,0,1852.1,205.79,121.79,-0.2258,0,9.108e+05,-19.625,0
-232.86,0,0,1816.6,201.85,125.32,-0.23416,0,9.1798e+05,-31.014,0
-240.04,0,0,1781.3,197.92,128.96,-0.24293,0,9.2489e+05,-42.114,0
-246.94,0,0,1746.1,194.01,132.7,-0.25214,0,9.3154e+05,-52.936,0
-253.59,0,0,1710.9,190.1,136.55,-0.26183,0,9.3795e+05,-63.49,0
-259.99,0,0,1675.8,186.2,140.52,-0.27205,0,9.4412e+05,-73.788,0
-266.16,0,0,1640.8,182.32,144.63,-0.28283,0,9.5005e+05,-83.839,0
-272.09,0,0,1605.9,178.43,148.88,-0.29424,0,9.5577e+05,-93.654,0
-277.8,0,0,1571,174.56,153.28,-0.30633,0,9.6127e+05,-103.24,0
-283.3,0,0,1536.2,170.69,157.85,-0.31917,0,9.6657e+05,-112.62,0
-288.6,0,0,1501.3,166.82,162.59,-0.33284,0,9.7167e+05,-121.78,0
-293.7,0,0,1466.5,162.95,167.54,-0.34742,0,9.7659e+05,-130.75,0
-298.61,0,0,1431.7,159.07,172.69,-0.36302,0,9.8132e+05,-139.53,0
-303.33,0,0,1396.8,155.2,178.08,-0.37976,0,9.8587e+05,-148.14,0
-307.88,0,0,1361.8,151.31,183.73,-0.39775,0,9.9025e+05,-156.57,0
-312.26,0,0,1326.7,147.42,189.66,-0.41718,0,9.9447e+05,-164.85,0
-316.48,0,0,1291.6,143.51,195.91,-0.4382,0,9.9854e+05,-172.98,0
-320.54,0,0,1256.2,139.58,202.5,-0.46109,0,1.0024e+06,-180.97,0
-324.45,0,0,1220.6,135.63,209.48,-0.48601,0,1.0062e+06,-188.83,0
-328.22,0,0,1184.8,131.65,216.9,-0.51342,0,1.0098e+06,-196.57,0
-331.84,0,0,1148.7,127.64,224.82,-0.54348,0,1.0133e+06,-204.2,0
-335.33,0,0,1112.3,123.59,233.29,-0.57703,0,1.0167e+06,-211.75,0
-338.69,0,0,1075.4,119.49,242.42,-0.61404,0,1.0199e+06,-219.2,0
-341.93,0,0,1038,115.33,252.28,-0.65624,0,1.023e+06,-226.59,0
-345.04,0,0,1000,111.11,263.02,-0.70294,0,1.0261e+06,-233.93,0
-348.04,0,0,961.32,106.81,274.75,-0.758,0,1.0289e+06,-241.23,0
-350.93,0,0,921.82,102.42,287.75,-0.81864,0,1.0317e+06,-248.5,0
-353.7,0,0,881.23,97.914,302.16,-0.89434,0,1.0344e+06,-255.79,0
-356.38,0,0,839.59,93.287,318.49,-0.97579,0,1.037e+06,-263.09,0
-358.96,0,0,796.24,88.471,336.91,-1.0881,0,1.0395e+06,-270.49,0
-361.44,0,0,751.5,83.5,358.61,-1.2022,0,1.0418e+06,-277.94,0
-363.83,0,0,703.89,78.21,383.59,-1.388,0,1.0441e+06,-285.62,0
-366.13,0,0,654.47,72.718,414.98,-1.5616,0,1.0464e+06,-293.41,0
-368.34,0,0,599.68,66.631,452.22,-1.9089,0,1.0485e+06,-301.71,0
-370.47,0,0,541.8,60.2,504.22,-2.2059,0,1.0506e+06,-310.27,0
-370.57,0,0,538.78,59.864,507.22,-2.2799,0,1.0507e+06,-310.71,0
-370.68,0,0,535.6,59.511,510.11,-2.3794,0,1.0508e+06,-311.17,0
-370.78,0,0,532.32,59.146,513.31,-2.4144,0,1.0509e+06,-311.64,0
-370.89,0,0,528.98,58.775,516.47,-2.477,0,1.051e+06,-312.11,0
-370.99,0,0,525.6,58.4,519.83,-2.5115,0,1.0511e+06,-312.59,0
-371.09,0,0,522.21,58.024,523.2,-2.5574,0,1.0512e+06,-313.07,0
-371.2,0,0,518.82,57.646,526.71,-2.5898,0,1.0513e+06,-313.55,0
-371.3,0,0,515.41,57.268,530.25,-2.6252,0,1.0514e+06,-314.03,0
-371.41,0,0,512.01,56.89,533.89,-2.6532,0,1.0515e+06,-314.52,0
-371.51,0,0,508.6,56.511,537.58,-2.6815,0,1.0516e+06,-315,0
-371.61,0,0,505.17,56.13,541.35,-2.7069,0,1.0517e+06,-315.48,0
-371.72,0,0,501.73,55.748,545.17,-2.7337,0,1.0518e+06,-315.97,0
-371.82,0,0,498.27,55.363,549.06,-2.7612,0,1.0519e+06,-316.46,0
-371.92,0,0,494.79,54.976,553.02,-2.7915,0,1.052e+06,-316.95,0
-372.03,0,0,491.28,54.586,557.06,-2.8242,0,1.0521e+06,-317.44,0
-372.13,0,0,487.74,54.193,561.18,-2.86,0,1.0522e+06,-317.94,0
-372.24,0,0,484.17,53.796,565.4,-2.8987,0,1.0523e+06,-318.44,0
-372.34,0,0,480.56,53.396,569.71,-2.94,0,1.0524e+06,-318.94,0
-372.44,0,0,476.92,52.991,574.13,-2.9838,0,1.0525e+06,-319.45,0
-372.55,0,0,473.24,52.582,578.66,-3.0297,0,1.0526e+06,-319.96,0
-372.65,0,0,469.52,52.169,583.31,-3.0774,0,1.0527e+06,-320.48,0
-372.75,0,0,465.77,51.752,588.08,-3.1262,0,1.0528e+06,-321,0
-372.86,0,0,461.97,51.33,592.96,-3.1766,0,1.0529e+06,-321.53,0
-372.96,0,0,458.13,50.903,597.99,-3.227,0,1.053e+06,-322.06,0
-373.07,0,0,454.24,50.471,603.14,-3.2791,0,1.0531e+06,-322.6,0
-373.17,0,0,450.3,50.034,608.45,-3.3302,0,1.0532e+06,-323.14,0
-373.27,0,0,446.32,49.591,613.85,-3.3862,0,1.0533e+06,-323.68,0
-373.38,0,0,442.28,49.142,619.48,-3.4416,0,1.0534e+06,-324.24,0
-373.48,0,0,438.17,48.686,625.19,-3.515,0,1.0535e+06,-324.8,0
-373.58,0,0,434.01,48.223,631.24,-3.5938,0,1.0536e+06,-325.36,0
-373.69,0,0,429.77,47.752,637.36,-3.7292,0,1.0537e+06,-325.94,0
-373.79,0,0,425.47,47.274,644.14,-3.8772,0,1.0538e+06,-326.52,0
-373.9,0,0,421.09,46.787,650.99,-4.1599,0,1.0539e+06,-327.11,0
-374,0,0,416.66,46.296,659.15,-4.4042,0,1.054e+06,-327.7,0
-374.1,0,0,412.23,45.803,667.21,-4.9144,0,1.0541e+06,-328.3,0
-374.21,0,0,407.88,45.32,677.58,-5.0899,0,1.0542e+06,-328.89,0
-374.31,0,0,403.72,44.857,686.87,-5.9596,0,1.0543e+06,-329.45,0
-374.42,0,0,399.91,44.435,700.48,-5.7726,0,1.0544e+06,-329.98,0
-374.52,0,0,396.5,44.055,710.56,-8.2719,0,1.0545e+06,-330.46,0
-374.62,0,0,391.77,43.529,722.77,-2.6018,0,1.0546e+06,-331.09,0
-376.14,0,0,370.21,41.135,775.46,1.0056,0,1.056e+06,-332.65,0
-377.71,0,0,362.99,40.332,784.74,6.8774,0,1.0575e+06,-323.21,0
-379.34,0,0,356.53,39.615,802.1,1.5688,0,1.0591e+06,-315.83,0
-381.03,0,0,349.92,38.88,818.48,2.4856,0,1.0607e+06,-311.57,0
-382.79,0,0,344.19,38.243,833.28,2.8133,0,1.0624e+06,-305.87,0
-384.62,0,0,338.6,37.622,848.46,2.0253,0,1.0642e+06,-300.9,0
-386.52,0,0,333.31,37.034,863.48,2.1423,0,1.066e+06,-296.33,0
-388.49,0,0,328.27,36.475,878.23,1.9714,0,1.0679e+06,-291.78,0
-390.54,0,0,323.46,35.94,892.97,1.8034,0,1.0699e+06,-287.52,0
-392.67,0,0,318.86,35.429,907.6,1.7195,0,1.0719e+06,-283.43,0
-394.88,0,0,314.45,34.939,922.15,1.5999,0,1.0741e+06,-279.51,0
-397.17,0,0,310.21,34.468,936.67,1.502,0,1.0763e+06,-275.75,0
-399.56,0,0,306.14,34.016,951.15,1.4128,0,1.0786e+06,-272.13,0
-402.03,0,0,302.23,33.581,965.62,1.3268,0,1.081e+06,-268.64,0
-404.61,0,0,298.45,33.161,980.08,1.2491,0,1.0834e+06,-265.29,0
-407.28,0,0,294.81,32.756,994.54,1.1762,0,1.086e+06,-262.05,0
-410.05,0,0,291.29,32.365,1009,1.1083,0,1.0887e+06,-258.92,0
-412.93,0,0,287.89,31.988,1023.6,1.0451,0,1.0915e+06,-255.9,0
-415.93,0,0,284.6,31.622,1038.1,0.98603,0,1.0943e+06,-252.98,0
-419.03,0,0,281.41,31.268,1052.8,0.93075,0,1.0973e+06,-250.14,0
-422.26,0,0,278.33,30.925,1067.4,0.87895,0,1.1004e+06,-247.4,0
-425.62,0,0,275.34,30.593,1082.2,0.83035,0,1.1037e+06,-244.74,0
-429.1,0,0,272.43,30.271,1097.1,0.7847,0,1.107e+06,-242.16,0
-432.72,0,0,269.62,29.958,1112,0.74177,0,1.1105e+06,-239.66,0
-436.48,0,0,266.89,29.654,1127.1,0.70136,0,1.1141e+06,-237.23,0
-440.38,0,0,264.23,29.359,1142.2,0.66328,0,1.1179e+06,-234.87,0
-444.43,0,0,261.65,29.072,1157.5,0.62736,0,1.1218e+06,-232.58,0
-448.64,0,0,259.14,28.794,1173,0.59345,0,1.1259e+06,-230.35,0
-453.02,0,0,256.7,28.523,1188.5,0.56141,0,1.1301e+06,-228.18,0
-457.56,0,0,254.33,28.259,1204.3,0.53112,0,1.1344e+06,-226.07,0
-462.28,0,0,252.03,28.003,1220.1,0.50246,0,1.139e+06,-224.02,0
-467.18,0,0,249.78,27.754,1236.2,0.47532,0,1.1437e+06,-222.03,0
-472.27,0,0,247.6,27.511,1252.4,0.44961,0,1.1486e+06,-220.09,0
-477.55,0,0,245.48,27.275,1268.9,0.42523,0,1.1537e+06,-218.2,0
-483.04,0,0,243.41,27.046,1285.5,0.40211,0,1.159e+06,-216.36,0
-488.75,0,0,241.4,26.822,1302.4,0.38017,0,1.1645e+06,-214.58,0
-494.67,0,0,239.44,26.605,1319.5,0.35934,0,1.1702e+06,-212.84,0
-500.82,0,0,237.54,26.393,1336.8,0.33955,0,1.1761e+06,-211.14,0
-507.21,0,0,235.68,26.187,1354.4,0.32075,0,1.1823e+06,-209.5,0
-513.85,0,0,233.88,25.987,1372.2,0.30288,0,1.1887e+06,-207.89,0
-520.74,0,0,232.12,25.792,1390.3,0.28588,0,1.1953e+06,-206.33,0
-527.9,0,0,230.42,25.602,1408.7,0.26971,0,1.2022e+06,-204.82,0
-535.34,0,0,228.76,25.418,1427.3,0.25433,0,1.2094e+06,-203.34,0
-543.06,0,0,227.14,25.238,1446.3,0.23969,0,1.2168e+06,-201.91,0
-551.08,0,0,225.58,25.064,1465.6,0.22576,0,1.2246e+06,-200.51,0
-559.42,0,0,224.05,24.895,1485.3,0.21249,0,1.2326e+06,-199.16,0
-568.07,0,0,222.57,24.73,1505.3,0.19986,0,1.2409e+06,-197.84,0
-577.06,0,0,221.13,24.57,1525.6,0.18783,0,1.2496e+06,-196.56,0
-586.4,0,0,219.73,24.415,1546.4,0.17637,0,1.2586e+06,-195.32,0
-596.09,0,0,218.38,24.264,1567.6,0.16545,0,1.2679e+06,-194.11,0
-606.17,0,0,217.06,24.118,1589.1,0.15505,0,1.2776e+06,-192.94,0
-616.63,0,0,215.79,23.976,1611.1,0.14515,0,1.2877e+06,-191.81,0
-627.49,0,0,214.55,23.839,1633.6,0.13571,0,1.2982e+06,-190.71,0
-638.78,0,0,213.35,23.706,1656.5,0.12672,0,1.309e+06,-189.65,0
-650.5,0,0,212.19,23.577,1680,0.11816,0,1.3203e+06,-188.61,0
-662.67,0,0,211.07,23.452,1703.9,0.11,0,1.3321e+06,-187.61,0
-675.32,0,0,209.98,23.331,1728.4,0.10224,0,1.3442e+06,-186.65,0
-688.45,0,0,208.93,23.214,1753.4,0.09484,0,1.3569e+06,-185.71,0
-702.1,0,0,207.91,23.101,1779.1,0.087799,0,1.37e+06,-184.81,0
-716.26,0,0,206.93,22.993,1805.3,0.081098,0,1.3837e+06,-183.94,0
-730.98,0,0,205.99,22.887,1832.2,0.074721,0,1.3979e+06,-183.1,0
-746.27,0,0,205.07,22.786,1859.7,0.068654,0,1.4126e+06,-182.29,0
-762.14,0,0,204.19,22.688,1888,0.062884,0,1.4279e+06,-181.51,0
-778.63,0,0,203.35,22.594,1916.9,0.057397,0,1.4438e+06,-180.75,0
-795.76,0,0,202.53,22.504,1946.6,0.052183,0,1.4603e+06,-180.03,0
-813.55,0,0,201.75,22.417,1977.1,0.047229,0,1.4774e+06,-179.33,0
-832.02,0,0,201,22.333,2008.4,0.042524,0,1.4952e+06,-178.67,0
-851.21,0,0,200.28,22.253,2040.6,0.038058,0,1.5137e+06,-178.02,0
-871.15,0,0,199.58,22.176,2073.7,0.033821,0,1.5329e+06,-177.41,0
-891.85,0,0,198.92,22.102,2107.6,0.029802,0,1.5528e+06,-176.82,0
-913.35,0,0,198.29,22.032,2142.6,0.025994,0,1.5736e+06,-176.25,0
-935.69,0,0,197.68,21.964,2178.6,0.022387,0,1.5951e+06,-175.71,0
-958.88,0,0,197.1,21.9,2215.6,0.018972,0,1.6174e+06,-175.2,0
-982.98,0,0,196.55,21.838,2253.7,0.015741,0,1.6406e+06,-174.71,0
-1008,0,0,196.02,21.78,2293,0.012687,0,1.6647e+06,-174.24,0
-1034,0,0,195.52,21.724,2333.5,0.009801,0,1.6898e+06,-173.79,0
-1061,0,0,195.04,21.671,2375.2,0.0070773,0,1.7158e+06,-173.37,0
-1089,0,0,194.58,21.621,2418.2,0.0045153,0,1.7428e+06,-172.96,0
-1118.2,0,0,194.16,21.573,2462.6,0.0020102,0,1.7709e+06,-172.58,0
-1148.4,0,0,193.75,21.527,2508.4,0.00022139,0,1.8e+06,-172.22,0
720,0,0,3145.3,555.05,0,-0.036511,0,0,1275,0
677.37,0,0,3153.8,556.56,2.9137,-0.039729,0,41069,1233.9,0
636.33,0,0,3148.8,555.68,5.8086,-0.044662,0,80609,1192,0
596.81,0,0,3137.6,553.7,8.6843,-0.048341,0,1.1868e+05,1150.5,0
558.77,0,0,3122.4,551.01,11.442,-0.051028,0,1.5533e+05,1109.8,0
522.14,0,0,3103.5,547.68,14.17,-0.054639,0,1.9062e+05,1069.8,0
486.87,0,0,3082.1,543.91,16.822,-0.057917,0,2.246e+05,1030.8,0
452.92,0,0,3058.4,539.71,19.457,-0.061443,0,2.5731e+05,992.63,0
420.22,0,0,3032.9,535.22,22.034,-0.064859,0,2.888e+05,955.44,0
388.75,0,0,3005.8,530.43,24.602,-0.06845,0,3.1912e+05,919.18,0
358.45,0,0,2977.4,525.42,27.124,-0.071948,0,3.4832e+05,883.87,0
329.27,0,0,2947.8,520.21,29.643,-0.075623,0,3.7642e+05,849.48,0
301.18,0,0,2917.4,514.83,32.127,-0.079216,0,4.0349e+05,816.01,0
274.14,0,0,2886,509.3,34.611,-0.082987,0,4.2954e+05,783.44,0
248.1,0,0,2854,503.65,37.072,-0.086695,0,4.5463e+05,751.75,0
223.03,0,0,2821.4,497.89,39.534,-0.090575,0,4.7878e+05,720.92,0
198.89,0,0,2788.3,492.04,41.982,-0.094419,0,5.0203e+05,690.94,0
175.65,0,0,2754.6,486.11,44.433,-0.098426,0,5.2442e+05,661.77,0
153.28,0,0,2720.7,480.12,46.879,-0.10243,0,5.4597e+05,633.4,0
131.74,0,0,2686.4,474.07,49.33,-0.10658,0,5.6673e+05,605.81,0
111,0,0,2651.9,467.98,51.782,-0.11076,0,5.8671e+05,578.98,0
91.031,0,0,2617.1,461.84,54.243,-0.11509,0,6.0594e+05,552.87,0
71.806,0,0,2582.2,455.68,56.71,-0.11947,0,6.2446e+05,527.49,0
53.296,0,0,2547.1,449.49,59.19,-0.12399,0,6.423e+05,502.79,0
35.475,0,0,2512,443.29,61.682,-0.1286,0,6.5947e+05,478.76,0
18.318,0,0,2476.7,437.07,64.19,-0.13335,0,6.7599e+05,455.39,0
1.7983,0,0,2441.5,430.85,66.715,-0.13822,0,6.9191e+05,432.64,0
-14.106,0,0,2406.2,424.62,69.261,-0.14323,0,7.0723e+05,410.51,0
-29.419,0,0,2370.9,418.39,71.828,-0.14838,0,7.2198e+05,388.97,0
-44.162,0,0,2335.6,412.16,74.42,-0.15369,0,7.3619e+05,368,0
-58.356,0,0,2300.4,405.95,77.039,-0.15916,0,7.4986e+05,347.59,0
-72.022,0,0,2265.2,399.74,79.688,-0.16481,0,7.6303e+05,327.71,0
-85.18,0,0,2230,393.54,82.369,-0.17064,0,7.757e+05,308.36,0
-97.848,0,0,2195,387.35,85.084,-0.17667,0,7.8791e+05,289.51,0
